id,title,link,author,excInsttNm,lcategory,pubDate,apply_start,apply_end,d_days,status,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text
PBLN_000000000112268,제15회 창업부트캠프(Bio Cube) 참가자 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000112268,산업통상자원부,한국바이오협회,창업,2025-02-04,2025-07-16,2025-08-29,1,진행중,창업벤처,,"한국바이오협회 회원서비스팀 031-628-0029, jh2712@koreabio.org",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000722166&fileSn=0,제15회 창업부트캠프(Bio Cube) 개최 모집 안내문.pdf,"<p>한국바이오협회는 예비 창업자 및 창업 초기기업부터 기업 상장까지 기업의 성장 단계별 지원을 통해 산업 생태계의 지속가능한 발전을 지원하는 선순환 플랫폼 Venture Playground를 운영하고 있습니다. Venture Playground의 일환으로 창업 예정자 및 창업 초기기업을 대상으로 아래와 같이 제15회 창업부트캠프(Bio Cube)를 개최하오니, 많은 관심과 참여를 부탁드립니다.</p><p><br></p><p>☞&nbsp;바이오 전 분야 창업 초기기업 관계자 및 창업 예정자(1년 이내 창업 예정자)</p><p><br></p><p>☞&nbsp;창업 및 창업 초기 운영 관련 집체식 교육 및 1:1 맞춤형 컨설팅 지원</p>",
PBLN_000000000110820,2025년 로컬콘텐츠 브랜딩 공모전 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110820,세종특별자치시,세종창조경제혁신센터,창업,2025-02-04,2025-08-18,2025-08-29,1,진행중,장애인기업,,"(재)세종창조경제혁신센터(지역혁신팀) 044-999-2162, 1042",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717891&fileSn=0,(붙임 1)2025년 로컬콘텐츠 브랜딩 공모전 공고문.pdf,"<p>세종창조경제혁신센터는「2025 로컬콘텐츠 브랜딩 공모전」을 통하여 조치원을 상징하는 로컬 콘텐츠 제품을 발굴 및 실제 판매를 위한 판로 연계를 지원하여 청년 창업과 조치원 활성화에 기여하고자 하오니 많은 관심과 참여 바랍니다.</p><p><br></p><p>☞ 대한민국에 거주지를 두고 있는 공모전 수상 후 아이템 판매가 가능한 (예비)창업가</p><p><br></p><p style=""line-height: 1.8;"">☞ 시상 및 입상작 특전 지원</p><p style=""line-height: 1.8;"">- 상품 홍보 등 마케팅, SNS 등을 활용한 제품 홍보, 각종 축제ㆍ행사 시 전시 및 판매 홍보, 센터 프로그램 연계 전시, 팝업 등 후속 지원</p>",
PBLN_000000000114245,[경기] 2025년 5차 사물인터넷(IoT) 설치 지원 사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000114245,경기도,경기환경에너지진흥원,경영,2025-02-04,,,,,중소기업,,(재)경기환경에너지진흥원 환경본부 환경산업팀 031-985-0586,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000727949&fileSn=0,1. 2025년 사물인터넷IoT 설치 지원 5차 공고.hwp,"<p>미세먼지 등 대기환경개선을 위한 노후 방지시설 개선 및 설치를 지원하는 「사물인터넷(IoT) 설치 지원사업」을 다음과 같이 공고하오니 지원을 희망하는 중소기업은 (재)경기환경에너지진흥원으로 신청하여 주시기 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 「중소기업기본법」시행령 제3조제1항에 따른 중ㆍ소기업</p><p style=""line-height: 1.8;"">① 「대기환경보전법 시행규칙」제37조의3[별표9의2] 규정에 따른 사물인터넷(IoT) 측정기기 부착대상 시설</p><p style=""line-height: 1.8;"">② 보조금을 받아 설치한 방지시설&nbsp;</p><p style=""line-height: 1.8;"">③ 방지시설 설치면제 및 자가측정 면제와 관련하여 사물인터넷(IoT) 측정기기 부착지원을 신청한 사업장의 습식 배출시설</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;사물인터넷(IoT) 측정기기 설치 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000114074,[경기] 오산시 2025년 사물인터넷(IoT) 측정기기 설치 지원사업 후보기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000114074,경기도,경기환경에너지진흥원,경영,2025-02-04,2025-08-25,2025-08-29,1,진행중,중소기업,,경기환경에너지진흥원 환경본부 환경산업팀 031-985-0586,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000727462&fileSn=0,[공고문]2025년 사물인터넷(IoT) 측정기기 설치 지원사업 후보기업 모집 공고.pdf,"<p>미세먼지 저감 등 대기환경개선을 위한 노후 방지시설 개선 및 설치를 지원
하는「사물인터넷(IoT) 측정기기 설치 지원사업 후보기업 모집」을 다음과 같이
공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞「중소기업기본법」시행령 제3조제1항에 따른 중ㆍ소기업</p><p style=""line-height: 1.8;"">-&nbsp;①「대기환경보전
법 시행규칙」제37조의3[별표9의2] 규정에 따른 사물인터넷(IoT) 측정기기
부착대상 시설, ②보조금을 받아 설치한 방지시설 및 ③방지시설 설치면제
및 자가측정 면제와 관련하여 사물인터넷(IoT) 측정기기 부착지원을 신청한
사업장의 습식 배출시설</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><div><br></div><p style=""line-height: 1.8;"">☞ 사물인터넷(IoT) 측정기기 설치 측정기기 부착비용
최대 60% 지원</p><p style=""line-height: 1.8;"">-&nbsp;배출시설 가동 시 방지시설 적정 운영을 확인하기 위한 사물인터넷(IoT)
측정기기 부착 및 사물인터넷 게이트웨이 설치</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000114048,[충북] 2025년 하반기 저탄소농업 프로그램 시범사업(경종) 등록신청 수정 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000114048,충청북도,한국농어촌공사,경영,2025-02-04,2025-08-04,2025-08-29,1,진행중,중소기업,,충청북도 농정국 스마트농산과 (043-220-3613) / 한국농어촌공사 (044-864-6959),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000727124&fileSn=0,2025년도 저탄소농업 프로그램 시범사업(경종) 하반기 등록신청 수정공고.hwp,"<p>2025년도 저탄소농업 프로그램 시범사업(경종) 하반기 등록신청에 필요한 사항을 다음과 같이 수정 (활동 이행기간 연장: 당초 ~10.31일 → 변경 ~11.9일)공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ (신청농지)&nbsp;신청 당해연도 기본직불금 지급 대상 농지이며, 저탄소 영농활동에 참여하고자 하는 벼재배 논</p><p style=""line-height: 1.8;"">- (신청인)&nbsp;신청 당해연도 기본직불금 지급대상으로 논 농업에 종사하며, 소속된 농업인ㆍ농업법인(이하 ‘농업인 등’) 소유(임대차 포함) 필지를 포함하여 20ha 이상 규모화가 가능한 농업법인 또는 생산자단체</p><p style=""line-height: 1.8;"">※ 자세한 자격요건 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 활동을 이행하면 점검 후 필지별 이행 활동에
따른 활동비를 농업경영체별로 산정하여 지급 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000114017,[경남] 2025년 3차 미래차 업종전환 기업지원사업(컨설팅) 수혜기업 모집 공고(미래차 업종전환 촉진 기업혁신 지원사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000114017,경상남도,경남테크노파크,경영,2025-02-04,2025-08-21,2025-08-29,1,진행중,중소기업,,경남테크노파크 미래자동차본부 미래자동차팀 055-232-6412 / psa0212@gntp.or.kr,https://www.gntp.or.kr/biz/applyInfo/3517,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000727012&fileSn=0,(공고문) 미래차 업종전환 촉진 기업혁신 지원사업 시행공고문.pdf,"<p>경남테크노파크 미래자동차본부에서는 경상남도 및 경남도내 6개시군이 주관하는「2025년 미래차 업종전환 촉진 기업혁신 지원사업」과 관련하여 미래차 업종전환을 희망하는 기업에 대한 지원사업을 아래와 같이 공고하오니, 참여하고자 하는 기업은 아래 절차에 따라 신청하여 주시기 바랍니다.<br></p><p><br></p><p style=""line-height: 1.8;"">☞ 경상남도에 소재하는 미래차 업종전환을 희망하거나 추진하고 있는 중소ㆍ중견업체</p><p style=""line-height: 1.8;"">- 컨설팅 지원가능 지역 : 진주시, 밀양시, 함안군, 창녕군</p><p style=""line-height: 1.8;"">- 시작품제작 지원가능 지역 : 밀양시,함안군<br></p><p><br></p><p style=""line-height: 1.8;"">☞ 미래차 업종전환을 희망하거나 추진하고 있는 기업의 사업 아이템 발굴, 사업재편 추진 전략 수립 등 맞춤형 컨설팅 지원</p>",
PBLN_000000000113976,[부산] 2025년 3차 지역주력산업육성 (지역특화 프로젝트 레전드 50+) 지원모집 공고(친환경에너지),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113976,부산광역시,부산테크노파크,경영,2025-02-04,2025-08-22,2025-08-29,1,진행중,중소기업,,"부산테크노파크 051-974-9194, 9171 / 중소기업 통합콜센터 (SMTECH 회원가입) 국번없이 1357",http://www.smtech.go.kr/region/rms,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726980&fileSn=0,붙임1.+2025년+지역주력산업육성(주력산업+기업지원)+지원모집+3차+공고문(안).hwp,"<p>중소벤처기업부와 부산광역시가 추진하는 지역특화 프로젝트 「레전드 50+」 참여기업 대상 주력산업 기업지원 프로그램을 안내하오니, 해당 프로그램에 참여를 희망하는 프로젝트 참여기업의 많은 신청 바랍니다.</p><p><br></p><p>☞&nbsp;부산광역시 지역특화 프로젝트에 선정된 참여기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 제품고급화, 장비지원, 인증 및 특허, 마케팅 등 총 4개 지원프로그램 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000114013,[부산] 2025년 3차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(초정밀소재부품ㆍ실버케어테크),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000114013,부산광역시,부산테크노파크,경영,2025-02-03,2025-08-22,2025-08-29,1,진행중,중소기업,,"[프로그램 및 신청ㆍ접수] 부산테크노파크 051-974-9204, 9174 / [SMTECH 회원가입] 중소기업 통합콜센터 국번없이 1357",http://www.smtech.go.kr/region/rms,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726976&fileSn=0,"2025년도+지역주력산업육성(지역특화+프로젝트+레전드50++2.0,+부산)+지원모집+3차+재공고.hwp","<p>중소벤처기업부와 부산광역시가 추진하는 지역특화 프로젝트「레전드 50+」참여기업 대상 주력산업 기업지원 프로그램을 안내하오니, 해당 프로그램에 참여를 희망하는 프로젝트 참여기업의 많은 신청 바랍니다.</p><p><br></p><p>☞&nbsp;부산지역 지역특화 프로젝트에 선정된 참여기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;시제품제작, 제품고급화, 장비활용 등 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000113990,2025년 2차 자동차 대체부품 장비사용기업 모집 연장 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113990,산업통상자원부,자동차융합기술원,경영,2025-02-03,2025-08-19,2025-08-29,1,진행중,중소기업,,자동차융합기술원 [뿌리기술연구팀] 063-472-2378 / [경영지원팀] 063-472-2329,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726894&fileSn=0,2025년 2차 자동차 대체부품 장비사용기업 모집공고(연장).pdf,"<p>자동차융합기술원(이하 “기술원”)에서는 자동차 대체부품(품질인증부품)
산업분야의 기술개발 능력과 성장잠재력이 우수한 기업을 대상으로 장비 사용기업을 모집하오니 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;자동차 대체부품(품질인증부품)분야에 활용하고자 하는 중소기업 및 신규창업 예정자</p><p style=""line-height: 1.8;"">-&nbsp;자동차 대체부품(품질인증부품)분야 활용 관련 컨설팅 및 인프라 기업</p><p style=""line-height: 1.8;"">-&nbsp;기타 기술원의 목적달성과 활성화를 위하여 원장이 필요하다고 인정하는
기업(기관, 단체포함)</p><p style=""line-height: 1.8;"">※&nbsp;제①항 제1호 내지 제2호에 해당하는 기업은 법인/개인사업자로 하며, 신규창업 예정자의 경우에는 입주 후 6개월 이내에 사업자등록을 하여야 한다</p><p><br></p><p style=""line-height: 1.8;"">☞ 기술원 보유 인프라 공동활용,&nbsp;마케팅, 교육훈련, 기술지원 등의 기업지원사업,&nbsp;입주기업 홍보 지원</p><p style=""line-height: 1.8;"">-&nbsp;컨설팅 서비스, 교육훈련 등 사업화에 필요한 사항,&nbsp;부대시설 무료이용(화상회의실, 교육장 등)</p>",
PBLN_000000000113985,2025년 2차 대ㆍ중소상생형 스마트공장 구축지원 사업 삼성형 도입기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113985,중소벤처기업부,중소기업중앙회,경영,2025-02-03,2025-08-11,2025-08-29,1,진행중,중소기업,,중소기업중앙회 스마트산업실 02-2124-4371~3 / smart@kbiz.or.kr,https://www.smart-factory.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726874&fileSn=0,1.25년 상생형 도입기업 모집공고문(2차).pdf,"<p>중소기업 제조 현장의 경쟁력 제고를 위하여 중소벤처기업부, 스마트
제조혁신추진단, 중소기업중앙회, 삼성전자에서 추진하고 있는 2025년도
대ㆍ중소상생형 구축지원 사업의 도입기업 모집 계획을 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;국내 중소ㆍ중견 제조기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 제조현장 혁신,&nbsp;운영시스템ㆍ자동화구축(ICT 연계) 지원<br></p><p style=""line-height: 1.8;"">-&nbsp;삼성전자 추가 지원프로그램 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000113961,[강원] 2025년 소상공인 온라인 플랫폼 활용 마케팅 사업 지원 대상 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113961,강원특별자치도,강원특별자치도경제진흥원,경영,2025-02-03,2025-08-20,2025-08-29,1,진행중,소상공인,,강원특별자치도경제진흥원 소상공인부 033-749-3379,https://naver.me/5JGV3l4s,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726806&fileSn=0,공고문(2025년 「소상공인 온라인 플랫폼 활용 마케팅 사업」 지원 대상 모집).pdf,"<p>도내 숙박업체 디지털 노출 마케팅 지원을 통한 소상공인 신규 판로개척 및 매출 증대를 위한 「2025년 소상공인(숙박업)온라인 플랫폼 활용 마케팅」 사업 지원 대상을 아래와 같이 모집하오니 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;도내 관광업계(숙박업) 소상공인</p><p style=""line-height: 1.8;"">-&nbsp;숙박업을 영위하는 강원특별자치도 내 소상공인(「소상공인기본법」제2조의 소상공인(숙박) - 종업원 수 5인 미만, 매출액 10억원 이하)</p><p><br></p><p>☞&nbsp;소상공인 온라인 플랫폼‘놀(NOL)’舊 야놀자 활용 마케팅 지원</p>",
PBLN_000000000113960,[강원] 춘천시 2025년 이전기업 지역안착 지원사업 모집 공고(강소연구개발특구 지역특성화 육성사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113960,과학기술정보통신부,강원춘천 강소연구개발특구사업단,경영,2025-02-03,2025-08-18,2025-08-29,1,진행중,중소기업,,"책임매니저 033-250-8911, efreet3231@kangwon.ac.kr",https://inno.kangwon.ac.kr/mid/0130000000,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726804&fileSn=0,(공고문) 이전기업 지역안착 지원사업 모집 공고문.pdf,"<p>「2025년 강원춘천 강소연구개발특구 지역특성화 육성사업」 중 이전기업 지역안착 지원사업을 다음과 같이 공고하오니, 사업에 관심 있는 기업의 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;특구 및 지역 내 최근 3년 이내(2022. 3.~) 이전한 기업&nbsp;</p><p style=""line-height: 1.8;"">- 강원춘천 강소특구 내 연구소기업</p><p style=""line-height: 1.8;"">- 강원춘천 강소특구 내 특화분야 기업</p><p style=""line-height: 1.8;"">- 춘천지역 내 특화분야 기업</p><p><br></p><p>☞ 지역 맞춤형 성장(기업경영진단 컨설팅),&nbsp;지역 인지도 성장(인지도 향상 컨설팅) 지원</p>",
PBLN_000000000113931,2025년 기후변화 대응 및 온실가스 감축 유공자 포상 연장 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113931,산업통상자원부,한국에너지공단,경영,2025-02-03,2025-08-19,2025-08-29,1,진행중,중소기업,,한국에너지공단 기후정책실 052-920-0565,https://energyaward.energy.or.kr/temp_cap/reg_start.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726764&fileSn=0,[붙임]2025년기후변화대응및온실가스감축유공자포상안내공고문1.pdf,"<p>「2025 기후변화 대응 및 온실가스 감축 유공자 포상」접수를 다음과 같이 안내드리오니 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;산업ㆍ전환부문 기후변화 대응 및 온실가스 감축에 기여한 바가 큰 개인 및 단체</p><p style=""line-height: 1.8;"">※ 자세한 포상대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 시상 및 표창 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000113944,[광주] 2025년 관광기업 라이브커머스 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113944,광주광역시,광주관광기업지원센터,경영,2025-02-03,2025-08-18,2025-08-29,1,진행중,중소기업,,광주관광기업지원센터 (062-367-0644),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726740&fileSn=0,광주+관광기업+라이브커머스+참여기업+모집+공고.pdf,"<p>광주관광기업지원센터에서는 관광기업 온라인 판로 확대 지원을 위한 「광주 관광기업 라이브커머스」 참여기업을 아래와 같이 모집 공고하오니 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;모집 공고일 기준, 광주광역시에 사업장을 둔 관광기업</p><p style=""line-height: 1.8;"">-&nbsp;라이브커머스 판매가 즉시 가능한 유·무형의 상품을 보유하고 있는 기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;라이브 방송 제작 및 “네이버 쇼핑라이브” 송출 지원</p><p style=""line-height: 1.8;"">- 라이브커머스 방송 1회 송출(1회 60분 이내), 라이브 방송 진행 쇼호스트 지원</p><p style=""line-height: 1.8;"">- 라이브 방송 콘텐츠 제작(상세페이지 등), 라이브 방송 중 댓글 응대, 홍보 판촉 활동 지원</p>",
PBLN_000000000113925,[경북] 2025년 전기차 차세대 무선충전 규제자유특구 안착화 지원 수혜기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113925,경상북도,경북테크노파크,경영,2025-02-03,2025-08-18,2025-08-29,1,진행중,중소기업,,"경북테크노파크 무선전력전송기술센터 053-819-8163, 8166 / some127@gbtp.or.kr",https://www.gbtp.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000021&nttNo=10350,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726716&fileSn=0,붙임.2025년 경상북도 전기차 차세대 무선충전 규제자유특구 안착화 지원 수혜기업 모집 공고.hwp,"<p>경상북도 규제자유특구 혁신사업육성 ‘전기차 차세대 무선충전 규제자유특구 안착화 지원’ 시행 계획을 공고하오니 많은 신청을 바랍니다.</p><p>&nbsp;<br>☞&nbsp;규제자유특구 혁신사업육성 전기차 차세대 무선충전 규제특례 지정 기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;시제품/제품 안착화,&nbsp;특허출원 및 등록ㆍ인증,&nbsp;맞춤형 교육,&nbsp;국내외 행사 참가,&nbsp;마케팅 역량강화,&nbsp;안전관리 및 안전성 입증,&nbsp;책임보험 및 화재보험 지원</p><p style=""line-height: 1.8;"">※ 프로그램별 지원내용 상이 공고문 참조</p>",
PBLN_000000000113915,2025년 4차 해양수산사업 사업자 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113915,강원특별자치도,기초자치단체,경영,2025-02-03,2025-08-19,2025-08-29,1,진행중,중소기업,,"강원특별자치도 인제군 농업기술센터 농정과 수산개발팀 033-460-2253, 4712",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726701&fileSn=0,공고문(4차).hwp,"<p>2025년도 해양수산사업 신청 안내를 아래와 같이 공고하니 기한 내 신청하여 주시기 바랍니다.</p><p><br></p><p>☞ 사업별 신청자격 상이 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;수산물 소비촉진 판로개척.&nbsp;부선식 어구보관장 시설, 어업용 소요자재 반값(자체),&nbsp;민물가마우지 피해방지 어구보급,&nbsp;내수면 양식장 사료구입비, 내수면 양식장</p><p style=""line-height: 1.8;"">수산동물약품,&nbsp;여성어업인 예방접종 지원</p><p style=""line-height: 1.8;"">※ 사업별 지원내용 상이 공고문 참조</p>",
PBLN_000000000113898,[강원] 양구군 2025년 2차 중소기업 보조금(기반시설ㆍ포장재) 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113898,강원특별자치도,기초자치단체,경영,2025-02-03,2025-08-04,2025-08-29,1,진행중,중소기업,,양구군청 경제체육과 033-480-7123,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726686&fileSn=0,[공고] 2025년 양구군 중소기업 보조금(기반시설 및 포장재) 지원사업 공고문 (2차).hwp,"<p>「양구군 기업 및 투자유치 촉진조례」에 따라 양구군 관내 중소기업의 기반시설 및 마케팅 분야 지원을 통하여 기업의 경영활성화 및 성장기반을 구축하고 지역경제 활성화를 도모하는「2025년 양구군 중소기업 보조금 지원사업」을 다음과 같이 추가 공고합니다.</p><p><br></p><p>☞&nbsp;공고일 기준 관내에서 1년 이상 사업 영위 실적이 있는 중소기업(한국표준산업분류 상 제조업)</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기반시설 : 기업의 시설 개선 및 설치(도로ㆍ용수ㆍ환경오염 방지시설, 기계장비구입 및 수리비용 등) 지원</p><p style=""line-height: 1.8;"">- 포장재 제작 : 포장박스, 패키지, 수출용포장재 등 포장재 제작 지원</p><p style=""line-height: 1.8;"">- (기반시설 지원 보조금)&nbsp;시설 개선 비용의 50% 최대 50백만원 / (포장재 제작 지원 보조금)&nbsp;제작비용의 50% 최대 5백만원</p>",
PBLN_000000000113897,[강원] 양구군 2025년 2차 중소기업 보조금(물류비) 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113897,강원특별자치도,기초자치단체,경영,2025-02-03,2025-08-04,2025-08-29,1,진행중,중소기업,,양구군청 경제체육과 033-480-7123,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726684&fileSn=0,[공고] 2025년 양구군 중소기업 보조금(물류비) 지원사업 공고문(2차).hwp,"<p>양구군 관내 중소기업 지원을 통하여 기업의 경영활성화 및 성장기반을 구축하고 지역경제 활성화를 도모하기 위한「2025년 양구군 중소기업 물류비 보조금 지원사업」을 다음과 같이 추가 공고합니다.</p><p><br></p><p>☞&nbsp;양구군 내의 제조업(공장등록 기업) 중, 공고일 이전 해당 사업을 1년 이상 영위한 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;물류비 지원</p><p style=""line-height: 1.8;"">-&nbsp;생산된 완제품을 비롯한 원자재의 수출 및 판매 및 출하 목적으로 관할구역을 벗어나 운송하는 경우 소요된 물류비용</p><p style=""line-height: 1.8;"">※ 농공단지 외 기업 원자재 구입비 포함 지원 (1인당 600만 원 내)</p>",
PBLN_000000000113896,[강원] 양구군 2025년 사회적경제조직 활성화 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113896,강원특별자치도,기초자치단체,경영,2025-02-03,2025-08-13,2025-08-29,1,진행중,사회적기업,,양구군청 경제체육과 033-480-7123,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726657&fileSn=0,[공고] 2025년 사회적경제조직 활성화 지원사업 공고문.hwp,"<p>「양구군 사회적경제 육성 및 지원에 관한 조례」 제3조 및 제16조에 따라 사회적경제조직의 지속적인 성장과 자립환경을 구축하기 위한 「2025년 양구군 사회적경제조직 활성화 지원사업」을 아래와 같이 공고합니다.</p><div><br></div><div>☞&nbsp;공고일 기준 양구군에 1년 이상 주사무소를 두고 운영 중인 (예비)사회적기업, (사회적)협동조합, (예비)마을기업</div><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;사업개발 및 판로개척 등 사업활성화 분야 추진 지원</div><div style=""line-height: 1.8;"">- 총사업비(부가가치세 제외, 공급가액)의 80% 범위에서 최대 10백만원까지</div>",
PBLN_000000000113891,[강원] 정선군 2025년 농식품 활성화 지원사업 추가 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000113891,강원특별자치도,기초자치단체,경영,2025-02-03,2025-08-18,2025-08-29,1,진행중,중소기업,,정선군청 유통축산과	033-560-2927,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000726634&fileSn=0,2025년 농식품산업 활성화 지원사업 추가 모집 공고문.hwp,"<p>「정선군 지방보조금 관리조례」 제3조의 규정에 따라 다음과 같이 공고합니다.&nbsp;</p><div><br></div><div>☞&nbsp;생산자단체, 영농조합법인, 도내 농특산물 가공업체, 농업인</div><div><br></div><div>☞&nbsp;가공시설 건축, 장비구입, 기계 설비, 자동화시스템 등 지원</div>",
