id,title,link,author,excInsttNm,lcategory,pubDate,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text,apply_start,apply_end,d_days,status
PBLN_000000000111999,[부산] 2025년 하반기 원스톱기업지원센터 전문가 컨설팅 지원사업 참가기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111999,부산광역시,부산경제진흥원,경영,2025-02-27,중소기업,,"부산경제진흥원 원스톱기업지원센터 051-990-7181~2, onestop@bepa.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721525&fileSn=0,[모집공고] 2025 하반기 부산 원스톱기업지원센터 전문가 컨설팅 지원사업.hwp,"<p>부산경제진흥원 원스톱기업지원센터에서는 부산지역 기업들의 애로 해소와 활력 제고를 위해 전문가 컨설팅 지원 사업을 진행하고 있습니다. 동 컨설팅 사업에 참여를 희망하는 기업들의 많은 참가 신청 바랍니다.</p><p><br></p><p>☞&nbsp;부산시에 본사 또는 공장이 소재한 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;각 분야별 전문가 맞춤 컨설팅 지원(2, 3시간)</p><p style=""line-height: 1.8;"">- 기업당 연 1회 지원(참가기업 발생비용 없음)</p><p style=""line-height: 1.8;"">- 컨설팅 지원 분야 중 1가지 분야 지원 가능&nbsp;</p>",,,,,
PBLN_000000000111975,[경기ㆍ강원] 2025년 하반기 특화멘토링 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111975,고용노동부,한국사회적기업진흥원,경영,2025-02-27,중소기업,,소셜캠퍼스 온 강원 033-748-8662,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721480&fileSn=0,[붙임1] 2025년 하반기 강원권역 특화멘토링 상시 공모 개요.pdf,"<p>「2025년 하반기 강원권역 특화멘토링 지원사업」 참여기업 모집을 아래와 같이 공고하오니 관심 있는 기업들의 많은 참여를 바랍니다.</p><p><br></p><p>☞ 경기ㆍ강원권역 내 소재한 성장지원센터 입주기업, 지역 내 초기 창업기업 및 5년 이내 신규 인ㆍ지정 기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기업 고유 과제 해결을 위한 일대일ㆍPeer 멘토링 지원(최대 3회)</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111982,2025년 사회적경제 크라우드펀딩 지원사업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111982,고용노동부,한국사회적기업진흥원,경영,2025-02-27,사회적기업,,"오마이컴퍼니 후원형팀 070-5097-5382, reward@ohmycompany.com / 오마이컴퍼니 증권형팀 070-5097-2231, invest@ohmycompany.com / 비플러스 사업팀 02-733-0703, loan@benefitplus.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721463&fileSn=0,[공고문] 2025년 사회적경제 크라우드펀딩 지원사업_최종0708.hwp,"<p>「‘25 한국사회적기업진흥원 사회적경제기업 크라우드펀딩 지원사업」을 실시합니다. 관심 있는 기업의 많은 참여를 바랍니다.</p><div><br></div><div style=""line-height: 1.8;"">☞ 후원형ㆍ대출형 : (예비)사회적기업, 사회적기업가육성사업 창업팀, 소셜캠퍼스온 입주기업</div><div style=""line-height: 1.8;"">-&nbsp;증권형 :&nbsp;증권형 크라우드펀딩 발행인 기준을 충족하는 (예비)사회적기업, 사회적기업가 육성사업 창업팀, 소셜캠퍼스온 입주기업</div><div style=""line-height: 1.8;"">※ 자세한 지원자격 공고문 참조</div><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;(후원형) 플랫폼 이용수수료,&nbsp;온라인 멘토링,&nbsp;상세페이지 제작 지원</div><div style=""line-height: 1.8;"">- (증권형) 1:1 컨설팅,&nbsp;펀딩 사무,&nbsp;IR제작,&nbsp;등록 수수료,&nbsp;펀딩 성공수수료,&nbsp;자금 연계 지원</div><div style=""line-height: 1.8;"">-&nbsp;(대출형) 수수료 지원,&nbsp;1:1 컨설팅,&nbsp;상세페이지 제작,&nbsp;자금 연계</div>",,,,,
PBLN_000000000111946,[부산] 남구 2025년 음식점 위생등급제 컨설팅 참여업소 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111946,부산광역시,기초자치단체,경영,2025-02-26,소상공인,,남구청 환경위생과 식품위생팀 (051-607-4415),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721363&fileSn=0,음식점 위생등급제 공고문.hwp,"<p>음식점 위생등급 지정을 희망하는 업소를 대상으로 맞춤형 기술지원을 위한 ‘2025년 음식점 위생등급제 컨설팅 지원사업’ 참여업소를 아래와 같이 모집합니다.</p><p><br></p><p>☞ 관내 위생등급 지정을 희망하는 일반음식점, 휴게음식점, 제과점</p><p><br></p><p style=""line-height: 1.8;"">☞ 「음식점 위생등급지정 및 운영관리 규정」에 고시된 평가기준에 의한 현장 맞춤형 컨설팅 지원(2회 방문)</p><p style=""line-height: 1.8;"">- 위생등급제 평가기준에 따른 시설 확인 및 신청접수 절차, 서류 안내 등 음식점 위생등급 지정을 위한 전반적인 지원 등</p>",,,,,
PBLN_000000000111898,[충북] K-푸드 브랜드 강화를 위한 찾아가는 컨설팅 지원사업 수혜기업 수시 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111898,충청북도,한국화학융합시험연구원,경영,2025-02-26,중소기업,,"한국화학융합시험연구원 충북센터 043-238-8794, 8793 / yschung@ktr.or.kr, hunkdory@ktr.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721288&fileSn=0,공고문 충북형 K-푸드 컨설팅 지원사업 (수시공고).hwp,"<p>본 사업「충북형 K-푸드 브랜드 강화를 위한 찾아가는 컨설팅 지원사업」은 충청북도내 건강기능식품 및 식품기업의 브랜드 강화를 목적으로 충청북도가 지원하는(도비 100%) 사업으로, 아래와 같이 지원 공고하오니 충북지역 건강기능식품 및 식품 중소ㆍ중견기업의 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 충청북도 소재 건강기능식품ㆍ원료 제조 및 판매 기업</p><p style=""line-height: 1.8;"">- 충북에 사업장(본사ㆍ공장ㆍ연구소中) 한 곳을 보유해야 함</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;온ㆍ오프라인 산학연 네트워크, 애로사항 상담,&nbsp;맞춤형 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111831,2025년 2차 농식품산업 해외진출지원 컨설팅 대상자 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111831,농림축산식품부,해외농업자원개발협회,경영,2025-02-26,중소기업,,"해외농업자원개발협회 조사연구팀담당 02-6257-6570, koaa.office@gmail.com",https://www.oads.or.kr/board/annc/selectAnnounce.do?annc_seq=78&sch_cate_code=&sch_start_date=&sch_end_date=&sch_state=&sch_text=&currentPage=1,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000721125&fileSn=0,1. 2025년 농식품산업 해외진출지원 컨설팅 대상자 모집 공고(2차).hwp,"<p>해외농업ㆍ산림자원개발협력법 제23조 및 동법 시행령 제17조 제1항의 규정에 따라 해외농업자원개발 현장의 애로사항 해결을 위하여 2025년도 농식품산업 해외진출지원 컨설팅 대상자 모집을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;「해외농업ㆍ산림자원개발협력법」에 따른 해외농업자원개발 사업계획 신고기업&nbsp;</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;「농식품산업 해외진출지원 컨설팅 시행기준」에 따라 컨설팅에 소요되는 비용의 일부 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111798,[전남] 2025년 뿌리산업 선도기업 육성사업 신규지원 통합 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111798,전라남도,전남테크노파크,경영,2025-02-26,중소기업,,재단법인전남테크노파크 061-720-9310,https://data.jntp.or.kr/jntp/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720994&fileSn=2,공고문.pdf,"<p>(재)전남테크노파크에서는 전남의 뿌리산업 육성 및 경쟁력 제고를 위해 신규 지원 계획을 다음과 같이 공고하오니, 전남도내 뿌리기업의 많은 참여 바랍니다.</p><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;전남소재 뿌리기업, 전문연구기관, 대학 등</div><div style=""line-height: 1.8;"">※ 세부사업별 지원대상 상이 공고문 참조</div><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;뿌리기술 사업화 원스톱 지원, 뿌리공정 디지털전환 및 효율화, 뿌리기업 기술사업화 및 글로벌 진출지원</div><div style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</div>",,,,,
PBLN_000000000111808,[울산] 남구 2025년 소상공인 온라인플랫폼 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111808,울산광역시,기초자치단체,경영,2025-02-26,소상공인,,소상공인진흥과 052-226-3154/3153,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720890&fileSn=0,2025년 소상공인 온라인플랫폼 지원사업_공고문.pdf,"<p>소상공인의 온라인 소비시장 대응을 위해 온라인 플랫폼 이용비를 지원하는 「2025년 남구 소상공인 온라인 플랫폼 지원사업」을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;지원일 기준 남구 소재 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 서비스 이용 수수료, 키워드ㆍ배너 광고 비용, 판촉을 위한 쿠폰 발행비 등 최대 100만원 지원</p><p style=""line-height: 1.8;"">※ 2024년 이후 지출 완료된 내역</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111805,[경북] 칠곡군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111805,경상북도,경상북도경제진흥원,경영,2025-02-26,소상공인,,경상북도경제진흥원 소상공인지원팀 현장접수처 1800-8730 / 경상북도 소상공인연합회 054-772-7008,https://xn--hy1bo7m67ofvg.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720900&fileSn=0,(본문) 소상공인 카드수수료 모집 변경공고(칠곡군).pdf,<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p>☞ 전년도('24년) 연매출액 3억원 이하인 소상공인</p><p><br></p><p>☞ '24년도 카드 매출액의 0.5% 지원(50만원 한도 내 지급)</p>,,,,,
PBLN_000000000111787,[경북] 성주군 2025년 소상공인 카드수수료 지원사업 참여점포 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111787,경상북도,경상북도경제진흥원,경영,2025-02-26,소상공인,,경상북도경제진흥원 소상공인지원팀 현장접수처 1800-8730 / 경상북도 소상공인연합회 054-772-7008,https://xn--hy1bo7m67ofvg.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720898&fileSn=0,(본문) 소상공인 카드수수료 모집 변경공고(성주군).pdf,<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p>☞ 전년도('24년) 연매출액 3억원 이하인 소상공인</p><p><br></p><p>☞ '24년도 카드 매출액의 0.5% 지원(50만원 한도 내 지급)</p>,,,,,
PBLN_000000000111786,[경북] 김천시 2025년 소상공인 카드수수료 지원사업 참여점포 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111786,경상북도,경상북도경제진흥원,경영,2025-02-26,소상공인,,경상북도경제진흥원 소상공인지원팀 현장접수처 1800-8730 / 김천시 소상공인연합회 054-772-7008,https://xn--hy1bo7m67ofvg.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720894&fileSn=0,(본문) 소상공인 카드수수료 모집 변경공고(김천시).pdf,<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p>☞ 전년도('24년) 연매출액 3억원 이하인 소상공인</p><p><br></p><p>☞ '24년도 카드 매출액의 0.5% 지원(50만원 한도 내 지급)</p>,,,,,
PBLN_000000000111803,[경북] 구미시 2025년 소상공인 카드수수료 지원사업 참여점포 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111803,경상북도,경상북도경제진흥원,경영,2025-02-26,소상공인,,경상북도경제진흥원 소상공인지원팀 현장접수처 1800-8730 / 구미시 소상공인연합회 054-441-6606,https://xn--hy1bo7m67ofvg.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720892&fileSn=0,(본문) 소상공인 카드수수료 모집 변경공고(구미시).pdf,<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p>☞ 전년도('24년) 연매출액 3억원 이하인 소상공인</p><p><br></p><p>☞ 전년도 카드 매출액의 0.5% 지원(업체당 최대 50만원 한도 내 지급)</p>,,,,,
PBLN_000000000111785,[경북] 경산시 2025년 소상공인 카드수수료 지원사업 참여점포 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111785,경상북도,경상북도경제진흥원,경영,2025-02-26,소상공인,,경상북도경제진흥원 소상공인지원팀 현장접수처 1800-8730 / 경산시 소상공인연합회 053-811-2444,https://xn--hy1bo7m67ofvg.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720880&fileSn=0,(본문) 소상공인 카드수수료 모집 변경공고(경산시).pdf,<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 '소상공인 카드수수료 지원사업' 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p>☞ 전년도('24년) 연매출액 3억원 이하인 소상공인</p><p><br></p><p>☞ 전년도 카드 매출액의 0.5% 지원(50만원 한도 내 지급)</p>,,,,,
PBLN_000000000111717,[인천] 2025년 중소기업 정보보호 지원사업 수요기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111717,인천광역시,인천테크노파크,경영,2025-02-26,중소기업,,"인천정보보호센터 032-710-7840, 2023iissc@gmail.com / 인천테크노파크 기업성장센터 032-260-0619, soyoung@itp.or.kr / 한국인터넷진흥원 지역정보보호지원센터 02-405-5031, risc@kisa.or.kr",https://risc.kisa.or.kr/consulting/consultingRequestList.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720742&fileSn=0,(공고문)2025년_중소기업_정보보호_지원사업_수요기업_모집.pdf,"<p>인천테크노파크에서는 인천시, 과학기술정보통신부 및 한국인터넷진흥원과 함께 지역 전략산업의 정보보호 내재화 촉진을 위해 보안에 취약한 중소기업을 대상으로 컨설팅, 보안제품, 클라우드 기반 보안서비스(SECaaS) 이용 지원 사업을 시행합니다. 2025년 관내 중소기업 정보보호 지원사업의 수요기업을 아래와 같이 모집하고자 하오니, 많은 관심과 참여 바랍니다.</p><p><br></p><p>☞ 중소기업기본법 제2조에 따른 중소기업 중 지역 전략산업 영위기업 및 침해사고 피해기업 등</p><p><br></p><p>☞ 컨설팅 비용 100%, 보안솔루션(보안제품, SECaaS) 도입 비용 80% 지원</p>",,,,,
PBLN_000000000111711,[경남] 2025년 중소기업 경영권 승계 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111711,경상남도,경남투자경제진흥원,경영,2025-02-26,중소기업,,경남도청 경제기업과(055-211-3323) / 경남투자경제진흥원 기업지원단(055-230-2907),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720717&fileSn=0,2025년_경남_중소기업_경영권_승계_지원사업_참여기업_모집_공고.pdf,"<p>도내 중소기업의 경영권 승계를 통해 지역 경제활성화를 도모하고자「2025년 경남 중소기업 경영권 승계지원사업」 경영권 승계 컨설팅 및 한계기업 심층 컨설팅 희망기업 모집 계획을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;공고일 기준 경남도 내에 본사 및 주사업장 소재 기업 중&nbsp;경영권 승계를 계획하고 있거나, 실제 진행하고자 하는 기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 한계기업(유형1), 경영권 승계희망 기업(유형2) 컨설팅 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111691,[전남] 광양시 2025년 중대재해 예방관리 플랫폼 보급 수혜기업 모집 공고(광양국가산단통합관제센터 구축사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111691,전라남도,전남테크노파크,경영,2025-02-25,중소기업,,전남테크노파크 주력산업본부 금속소재융복합센터 061-761-7093,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720662&fileSn=1,공고문.hwp,"<p>산업통상자원부와 광양시의 지원을 받아 시행하는 「광양국가산단 통합관제센터 구축사업」과 관련하여 중대재해 예방관리 플랫폼 보급 수혜기업을 다음과 같이 모집합니다.</p><p><br></p><p>☞&nbsp;광양국가산단 입주기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 중대재해 예방관리 플랫폼 보급 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111675,[전남] 광양시 2025년 IoT기반 화재감시 시스템 보급 수혜기업 모집 공고(광양국가산단통합관제센터 구축사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111675,전라남도,전남테크노파크,경영,2025-02-25,중소기업,,전남테크노파크 주력산업본부 금속소재융복합센터 061-761-7093 / lhe369@jntp.or.kr,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720658&fileSn=1,공고문 (1).hwp,<p>산업통상자원부와 광양시의 지원을 받아 시행하는 「광양국가산단 통합관제센터 구축사업」과 관련하여 IoT기반 입주기업 화재감시 시스템 보급 수혜기업을 다음과 같이 모집합니다.</p><p><br></p><p>☞&nbsp;광양국가산단 입주기업</p><p><br></p><p>☞&nbsp;IoT 화재감지센서(중계기 포함)&nbsp;기업당 4개 1set 보급 지원</p>,,,,,
PBLN_000000000111683,2025년 납품대금 연동약정 체결지원 사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111683,중소벤처기업부,한국경영혁신중소기업협회,경영,2025-02-25,중소기업,,(사)한국경영혁신중소기업협회(메인비즈협회) 02-2230-2161,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720584&fileSn=0,메인비즈협회_2025년_납품대금_연동약정_체결지원_사업_참여기업_모집_EDM.pdf,"<p>(사)한국경영혁신중소기업협회에서는 중소 수급(수탁)기업의 납품대금 연동 약정 체결을 위한 원재료 확인 및 컨설팅을 지원하는 「연동약정 체결지원사업」의 참여기업을 모집합니다.</p><p><br></p><p>☞ 중소기업기본법 상 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 주요 원재료 확인서 발급, 연동 약정 컨설팅 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",,,,,
PBLN_000000000111656,[대구] 2025년 R&D 과제 발굴 및 기획 지원 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111656,대구광역시,대구테크노파크,경영,2025-02-25,중소기업,,(재)대구테크노파크 기업지원단 기업육성지원센터 053-757-3720 / dream@dgtp.or.kr,http://star.daegu.kr/pages/index.htm,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720555&fileSn=0,붙임 1. 2025년 R&D 과제 발굴 및 기획 지원 공고.pdf,"<p>(재)대구테크노파크에서는 지역기업의 신규 사업ㆍ아이템 발굴 및 R&amp;D 역량강화를 위해 다음과 같이 「R&amp;D 과제 발굴 및 기획 지원」을 시행하오니 R&amp;D 과제 신청을 희망하는 지역기업의 많은 참여바랍니다.</p><p><br></p><p>☞ R&amp;D 과제 등에 신청할 계획이 있는 기업 중 과제 발굴 및 기획 지원을 희망하는 (Pre)스타기업 및 대구지역 일반 기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기업이 희망하는 지원 분야에 따라 수요 맞춤형 지원</p><p style=""line-height: 1.8;"">- (사전지원) 지역기업의 R&amp;D 이해도 향상 및 신규 사업ㆍ아이템 발굴 등 R&amp;D 과제 기획 역량 강화를 위한 교육 및 코칭, IP전략 수립, 기술ㆍ시장동향 조사 등 사전 지원</p><p style=""line-height: 1.8;"">- (기획지원) R&amp;D 과제 등에 신청할 목적으로 연구개발(사업)계획, 발표자료 완성도 제고 등을 위한 R&amp;D 과제기획, 대면평가 기획 지원</p>",,,,,
PBLN_000000000111590,[강원] 2025년 ICT 중소기업 정보보호 지원사업 수혜기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111590,강원특별자치도,강원테크노파크,경영,2025-02-25,중소기업,,"강원테크노파크 강원디지털혁신센터 033-248-5683, gtgt@gwtp.or.kr",https://risc.kisa.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720371&fileSn=0,붙임. 수혜기업 모집공고문.hwp,"<p>과학기술정보통신부, 한국인터넷진흥원, 강원특별자치도와 (재)강원테크노파크는 강원지역 전략산업의 정보보호 내재화 촉진을 위해 보안에 취약한 중소기업 대상으로 컨설팅, 보안제품, 클라우드 기반 보안서비스(SECaaS) 이용 지원사업을 시행합니다. 2025년 강원 ICT 중소기업 정보보호 지원사업의 ‘수혜기업’을 다음과 같이 모집할 계획이니, 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;강원지역 제조업, 정보통신업 및 침해사고 피해기업(주력산업 우선)에 해당하는 중소기업</p><p style=""line-height: 1.8;"">- (강원지역 주력산업) 천연물ㆍ바이오소재, 의료기기ㆍ디지털헬스케어, 세라믹원료ㆍ소재</p><p>&nbsp;</p><p style=""line-height: 1.8;"">☞&nbsp;일정규모 이상의 ICT 인프라를 보유한 기업으로 선정된 수요기업에 정보보호 컨설팅 및 보안솔루션 도입 비용 지원</p><p style=""line-height: 1.8;"">-&nbsp;선정된 수요기업에 컨설팅 비용 100%, 보안솔루션 도입 비용 80%</p>",,,,,
PBLN_000000000111602,[서울] 대미 수출 리스크 대응 1:1 컨설팅 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111602,서울특별시,서울경제진흥원,경영,2025-02-25,중소기업,,서울경제진흥원 글로벌마케팅팀 02-2657-5726 / lgh227@sba.seoul.kr,https://www.sba.seoul.kr/Pages/CustomerCenter/NoticeDetail.aspx?id=8a305e73-fd4f-f011-b403-d4f5ef4a1e33&s_op=&s_txt=,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720328&fileSn=0,대미 수출 리스크 대응 컨설팅 참여기업 모집.jpg,"<p>서울경제진흥원에서&nbsp;대미 수출 리스크 대응 1:1 컨설팅 참여기업을 모집합니다.</p><p><br></p><p>☞ 서울 소재 수출 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 관세, 통관, 제재, 계약 등 무료 컨설팅 지원</p><p style=""line-height: 1.8;"">- 컨설팅 요약 보고서 및 Risk Self Check List 무료 제공</p>",,,,,
PBLN_000000000111500,[울산] 2025년 전문경력인사기술지원사업 기술컨설팅 지원기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111500,울산광역시,울산테크노파크,경영,2025-02-25,중소기업,,"울산테크노파크 정책기획단 과학기술진흥실 052-219-0843, 0851",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720152&fileSn=0,기술컨설팅_지원기업_모집_공고문_Fn.pdf,"<p>2025년도 울산광역시가 중소기업의 경쟁력 강화를 위하여 추진하는「울산전문경력인사기술지원사업」을 다음과 같이 공고하오니, 참여를 희망하는 울산지역 중소기업의 많은 신청 바랍니다.<br></p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;울산지역 내 소재한 중소기업<br></p><p style=""line-height: 1.8;"">- 중소기본기본법 제2조(중소기업자의 범위)에 의한 중소기업</p><p><br></p><p>☞ 경영, 기술생산혁신, 에너지환경, 산업안전, 현장품질개선 등 컨설팅 지원(최대 1백만원)<br></p>",,,,,
PBLN_000000000111512,[경기] 2025년 ESG 진단평가 참가기업 추가 모집 공고(중소기업 ESG 경영 지원),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111512,경기도,경기도경제과학진흥원,경영,2025-02-25,중소기업,,"㈜나이스디앤비 평가지원센터 02-2122-2550, clip@nicednb.com / 경기도경제과학진흥원 ESG지원팀 031-259-6282, 6285, esg@gbsa.or.kr",https://www.nicers.co.kr/#,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000720097&fileSn=0,첨부1. (공고문) 2025년 경기도 중소기업 ESG 진단평가.hwp,"<p>경기도와 경기도경제과학진흥원은 경기도 소재 중소기업의 ESG 경영 도입 확산을 목적으로 기업의 ESG 수준을 진단하고 개선활동을 지원하는「2025년 경기도 중소기업 ESG 진단평가 지원사업」의 참가 희망기업을 모집하오니 많은 신청 바랍니다.</p><p><br></p><p>☞&nbsp;공고일 기준 경기도 소재(본사 또는 공장) 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기업 ESG 진단ㆍ평가 지원</p><p style=""line-height: 1.8;"">- 참가기업 현장방문을 통한 ESG 항목별 자료검증 및 인터뷰</p><p style=""line-height: 1.8;"">- ESG 세부 항목별 평가 및 진단 결과보고서 제공</p><p style=""line-height: 1.8;"">- ESG 평가결과를 바탕으로 기업별 ESG 수준 제고를 위한 개선포인트 제시</p><p style=""line-height: 1.8;"">- ESG 진단결과보고서 내용 이해를 위한 질의사항에 대한 회신 등</p>",,,,,
